text,label,lang,scam_type,text_normalized,source
"Your Meezan Bank OTP for online transaction is 69372257. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your meezan bank otp for online transaction is 69372257. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Dear Customer, Apke JazzCash account me 5000 PKR deposit hue hain. Available Balance: 5000 PKR.",0,roman_urdu,Bank Deposit Notification,"Dear customer, apke jazzcash account me 5000 pkr deposit hue hain. Available balance: 5000 pkr.",zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hain. Trx ID: 42803410.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 10000 pkr transfer kar diye hain. Trx id: 42803410.,zenodo_21810885
"Mubarak ho! Benazir Income Support main apka 50,000 ka inam lga ha. Apna inam hasil krne k lie apna Easypaisa pin is number par send krin.",1,roman_urdu,Phishing - Government Scheme Scam,Mubarak ho! Benazir income support main apka 50000 ka inam lga hai. Apna inam hasil karne k liye apna easypaisa pin is number par send karein.,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye han. Trx ID: 19934957.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 350 pkr transfer kar diye han. Trx id: 19934957.,zenodo_21810885
Apka SadaPay account hack hone ka khatra hai. Apna password change krne k lie abhi is number par call karein.,1,roman_urdu,Phishing - Account Hack Warning,Apka sadapay account hack hone ka khatra hai. Apna password change karne k liye abhi is number par call karein.,zenodo_21810885
"Dear Customer, Apke SadaPay acount me 12500 PKR deposit hue han. Available Balance: 12500 PKR.",0,roman_urdu,Bank Deposit Notification,"Dear customer, apke sadapay account me 12500 pkr deposit hue han. Available balance: 12500 pkr.",zenodo_21810885
Salary of 2500 PKR has been credited to your NayaPay account. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 2500 pkr has been credited to your nayapay account. Thank you.,zenodo_21810885
"Dear Customer, Apke Easypaisa account me 350 PKR deposit hue hain. Available Balance: 350 PKR.",0,roman_urdu,Bank Deposit Notification,"Dear customer, apke easypaisa account me 350 pkr deposit hue hain. Available balance: 350 pkr.",zenodo_21810885
"Your Meezan Bank OTP for online transaction is 71813729. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your meezan bank otp for online transaction is 71813729. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Mubarak ho! Inaam Ghar main apka 12500 ka inam lga ha. Apna inam hasil krne k lie apna State Bank pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,Mubarak ho! Inaam ghar main apka 12500 ka inam lga hai. Apna inam hasil karne k liye apna state bank pin is number par send karein.,zenodo_21810885
Apka Allied Bank ka account system error ki waja se block ho gaya hai. Abhi rabta krein 0368856799 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka allied bank ka account system error ki waja se block ho gaya hai. Abhi rabta karein 0368856799 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
"Bha apke number par ghalti se mere 12500 rs aa gaye han easypaisa me, please wapis bhej dain shukar guzar hunga.",1,roman_urdu,Phishing - Wrong Number Refund Scam,"Bhai apke number par ghalti se mere 12500 rs aa gaye han easypaisa me, please wapis bhej dein shukar guzar hunga.",zenodo_21810885
Salary of 2500 PKR has been credited to your State Bank account. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 2500 pkr has been credited to your state bank account. Thank you.,zenodo_21810885
"Dear Customer, Apke NayaPay acount me 10000 PKR deposit hue han. Available Balance: 10000 PKR.",0,roman_urdu,Bank Deposit Notification,"Dear customer, apke nayapay account me 10000 pkr deposit hue han. Available balance: 10000 pkr.",zenodo_21810885
Mubarak ho! Jeeto Pakistan main apka 350 ka inam lga ha. Apna inam hasil krne k lie apna UBL pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,Mubarak ho! Jeeto pakistan main apka 350 ka inam lga hai. Apna inam hasil karne k liye apna ubl pin is number par send karein.,zenodo_21810885
"Mubarak ho! Inaam Ghar main apka 75,000 ka inam lga ha. Apna inam hasil krne k lie apna Allied Bank pin is number par send krin.",1,roman_urdu,Phishing - Reward/Lottery Scam,Mubarak ho! Inaam ghar main apka 75000 ka inam lga hai. Apna inam hasil karne k liye apna allied bank pin is number par send karein.,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 5000 PKR ka inaam nikla hai. Taseeq k liye 0383368602 par details send krain.",1,roman_urdu,Phishing - Government Scheme Scam,"Moaziz sarif, apka ehsaas program ki taraf se 5000 pkr ka inaam nikla hai. Taseeq k liye 0383368602 par details send karein.",zenodo_21810885
"Your JazzCash OTP for online transaction is 39830294. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your jazzcash otp for online transaction is 39830294. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Dear Customer, Apke HBL acc me 10000 PKR deposit hue hn. Available Balance: 10000 PKR.",0,roman_urdu,Bank Deposit Notification,"Dear customer, apke hbl account me 10000 pkr deposit hue hain. Available balance: 10000 pkr.",zenodo_21810885
Apka State Bank acount hack hone ka khatra h. Apna password change krne k lie abhi is number par sms karin.,1,roman_urdu,Phishing - Account Hack Warning,Apka state bank account hack hone ka khatra hai. Apna password change karne k liye abhi is number par sms karein.,zenodo_21810885
"Your JazzCash OTP for online transaction is 51572063. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your jazzcash otp for online transaction is 51572063. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Your Meezan Bank OTP for online transaction is 14410100. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your meezan bank otp for online transaction is 14410100. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Easypaisa: Aap ne successfully 5000 PKR transfer kar diye hn. Trx ID: 99458459.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 5000 pkr transfer kar diye hain. Trx id: 99458459.,zenodo_21810885
Apka Meezan Bank ka account system error ki waja se block ho gaya hai. Abhi details send krain 0332686424 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka meezan bank ka account system error ki waja se block ho gaya hai. Abhi details send karein 0332686424 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 63100724.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 350 pkr transfer kar diye hain. Trx id: 63100724.,zenodo_21810885
Salary of 1 Lakh PKR has been credited to your JazzCash account. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 100000 pkr has been credited to your jazzcash account. Thank you.,zenodo_21810885
"Your NayaPay OTP for online transaction is 87289845. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your nayapay otp for online transaction is 87289845. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Your Meezan Bank OTP for online transaction is 97274472. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your meezan bank otp for online transaction is 97274472. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 50,000 PKR ka inaam nikla hai. Taseeq k liye 0331987804 par rabta krein.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka bisp ki taraf se 50000 pkr ka inaam nikla hai. Taseeq k liye 0331987804 par rabta karein.",zenodo_21810885
Apka Allied Bank ka account KYC update na hone ki waja se block ho gaya hai. Abhi details send krain 0386085264 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka allied bank ka account kyc update na hone ki waja se block ho gaya hai. Abhi details send karein 0386085264 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Apka NayaPay ka account verification na hone ki waja se block ho gaya hai. Abhi call karein 0324501003 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka nayapay ka account verification na hone ki waja se block ho gaya hai. Abhi call karein 0324501003 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya ha. Amount 1 Lakh PKR. Akhri tareekh se pehle PSCA app k zariye pay krn.,0,roman_urdu,Traffic Challan Notification,Traffic police: apki gari ka e- challan generate ho gaya hai. Amount 100000 pkr. Akhri tareekh se pehle psca app k zariye pay karein.,zenodo_21810885
"Your Meezan Bank OTP for online transaction is 90444059. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your meezan bank otp for online transaction is 90444059. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Apka HBL ka account suspicious activity ki waja se block ho gaya hai. Abhi pin code dain 0370160036 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka hbl ka account suspicious activity ki waja se block ho gaya hai. Abhi pin code dein 0370160036 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Aap k JazzCash acc se 2500 PKR ki deduction hui ha tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k jazzcash account se 2500 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
Mubarak ho! BISP main apka 12500 ka inam lga ha. Apna inam hasil krne k lie apna Allied Bank pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,Mubarak ho! Bisp main apka 12500 ka inam lga hai. Apna inam hasil karne k liye apna allied bank pin is number par send karein.,zenodo_21810885
Salary of 10000 PKR has been credited to your Easypaisa acc. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 10000 pkr has been credited to your easypaisa account. Thank you.,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 75,000 PKR ka inaam nikla hai. Taseeq k liye 0351958294 par details send krain.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka bisp ki taraf se 75000 pkr ka inaam nikla hai. Taseeq k liye 0351958294 par details send karein.",zenodo_21810885
Apka UBL ka acc suspicious activity ki waja se block ho gaya h. Abhi OTP bataen 0382200518 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka ubl ka account suspicious activity ki waja se block ho gaya hai. Abhi otp bataen 0382200518 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
"Easypaisa: Aap ne successfully 50,000 PKR transfer kar diye hain. Trx ID: 40536069.",0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 50000 pkr transfer kar diye hain. Trx id: 40536069.,zenodo_21810885
Aap k HBL acc se 1 Lakh PKR ki deduction hui h tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k hbl account se 100000 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
Aap k NayaPay account se 1 Lakh PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k nayapay account se 100000 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 38651913.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 100000 pkr transfer kar diye hain. Trx id: 38651913.,zenodo_21810885
"Your State Bank OTP for online transaction is 92489429. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your state bank otp for online transaction is 92489429. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Apka State Bank ka account verification na hone ki waja se block ho gaya hai. Abhi sms karin 0368654699 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka state bank ka account verification na hone ki waja se block ho gaya hai. Abhi sms karein 0368654699 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 90680167.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 2500 pkr transfer kar diye hain. Trx id: 90680167.,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 92724168.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 2500 pkr transfer kar diye hain. Trx id: 92724168.,zenodo_21810885
Apka JazzCash ka acount verification na hone ki waja se block ho gaya ha. Abhi rabta krein 0345190307 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka jazzcash ka account verification na hone ki waja se block ho gaya hai. Abhi rabta karein 0345190307 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hain. Trx ID: 19491364.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 10000 pkr transfer kar diye hain. Trx id: 19491364.,zenodo_21810885
"Your NayaPay OTP for online transaction is 22941997. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your nayapay otp for online transaction is 22941997. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya h. Amount 12500 PKR. Akhri tareekh se pehle PSCA app k zariye pay krn.,0,roman_urdu,Traffic Challan Notification,Traffic police: apki gari ka e- challan generate ho gaya hai. Amount 12500 pkr. Akhri tareekh se pehle psca app k zariye pay karein.,zenodo_21810885
"Dear Customer, Apke SadaPay acc me 1 Lakh PKR deposit hue hn. Available Balance: 1 Lakh PKR.",0,roman_urdu,Bank Deposit Notification,"Dear customer, apke sadapay account me 100000 pkr deposit hue hain. Available balance: 100000 pkr.",zenodo_21810885
"Easypaisa: Aap ne successfully 75,000 PKR transfer kar diye hain. Trx ID: 32760719.",0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 75000 pkr transfer kar diye hain. Trx id: 32760719.,zenodo_21810885
"Aap k UBL acc se 50,000 PKR ki deduction hui ha tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,Aap k ubl account se 50000 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
FBR ki taraf se apka HBL account freeze kr dia gya hai. Unblock krwane k lie abhi OTP sms karin.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,Fbr ki taraf se apka hbl account freeze kar diya gaya hai. Unblock karwane k liye abhi otp sms karein.,zenodo_21810885
Apka NayaPay ka account KYC update na hone ki waja se block ho gaya hai. Abhi rabta krein 0385912107 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka nayapay ka account kyc update na hone ki waja se block ho gaya hai. Abhi rabta karein 0385912107 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
"Aap k JazzCash account se 75,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,Aap k jazzcash account se 75000 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
Salary of 12500 PKR has been credited to your Allied Bank acc. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 12500 pkr has been credited to your allied bank account. Thank you.,zenodo_21810885
